9,1,1,0,0,518,506
10,1,1,0,0,517,507
11,1,1,0,0,518,506
12,1,1,0,0,516,504
13,1,1,0,0,516,504
14,1,1,0,0,516,506
15,1,1,0,0,516,507
0,1,1,0,0,516,507
1,1,1,0,0,516,506
2,1,1,0,0,517,504
3,1,1,0,0,517,507
4,1,1,0,0,517,508
5,1,1,0,0,516,507
6,1,1,0,0,516,507
7,1,1,0,0,515,504
8,1,1,0,0,514,505
9,1,1,0,0,513,510
10,1,1,0,0,513,507
11,1,1,0,0,513,506
12,1,1,0,0,513,505
13,1,1,0,0,514,508
14,1,1,0,0,513,511
15,1,1,0,0,513,508
0,1,1,0,0,512,508
